XY Plot 1
Freq [GHz]
mag(S(2,1)) []
__cartesian__ 0 0 35.750000 0.616380 36.150000 0.990775
__settings__ 1 0 0 0 11 11 0 0 0 0
35.75 0.990775
35.755 0.990391
35.76 0.989972
35.765 0.989516
35.77 0.989018
35.775 0.988473
35.78 0.987875
35.785 0.987218
35.79 0.986495
35.795 0.985697
35.8 0.984813
35.805 0.983834
35.81 0.982744
35.815 0.981529
35.82 0.980171
35.825 0.978646
35.83 0.976929
35.835 0.974988
35.84 0.972788
35.845 0.970283
35.85 0.967418
35.855 0.964127
35.86 0.96033
35.865 0.955928
35.87 0.950798
35.875 0.94479
35.88 0.937715
35.885 0.92934
35.89 0.91938
35.895 0.907481
35.9 0.893217
35.905 0.876091
35.91 0.855549
35.915 0.831042
35.92 0.802155
35.925 0.768867
35.93 0.731965
35.935 0.693616
35.94 0.657823
35.945 0.630204
35.95 0.61638
35.955 0.619282
35.96 0.63745
35.965 0.666057
35.97 0.699533
35.975 0.733512
35.98 0.765358
35.985 0.793851
35.99 0.818673
35.995 0.839983
36 0.858151
36.005 0.873606
36.01 0.886767
36.015 0.898004
36.02 0.907635
36.025 0.915928
36.03 0.923104
36.035 0.929343
36.04 0.934794
36.045 0.939581
36.05 0.943804
36.055 0.947545
36.06 0.950875
36.065 0.953851
36.07 0.95652
36.075 0.958924
36.08 0.961095
36.085 0.963064
36.09 0.964854
36.095 0.966487
36.1 0.96798
36.105 0.96935
36.11 0.97061
36.115 0.97177
36.12 0.972843
36.125 0.973836
36.13 0.974757
36.135 0.975613
36.14 0.976411
36.145 0.977155
36.15 0.977851
mag(S(2,1)) []
__settings__ -1 8 2 0 1 1
